run.id	Methanobrevibacter	Actinomyces	Bifidobacterium	Rothia	Atopobium	Coriobacteriaceae UCG-003	Olsenella	Collinsella	CHKCI002	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	Bacteroides	Phocaeicola	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Sanguibacteroides	gut metagenome	metagenome	Porphyromonas	Alloprevotella	Paraprevotella	Prevotella	Prevotella 2	Prevotella 7	Prevotella 9	Prevotellaceae NK3B31 group	Prevotellaceae UCG-001	Alistipes	Rikenella	Rikenellaceae RC9 gut group	Parabacteroides	Flavobacterium	Elizabethkingia	Blattella germanica (German cockroach)	Ammopiptanthus mongolicus	Campylobacter	Anaerobacillus	Gemella	Staphylococcus	Abiotrophia	Enterococcus	Lactobacillus	Leuconostoc	Weissella	Lactococcus	Streptococcus	Catabacter	Christensenella	Christensenellaceae R-7 group	Clostridium sensu stricto 1	Clostridium sensu stricto 2	Clostridiales bacterium enrichment culture clone 06-1235251-67	gut metagenome	Anaerofustis	Anaerococcus	Ezakiella	Finegoldia	Parvimonas	Peptoniphilus	Family XIII AD3011 group	Family XIII UCG-001	S5-A14a	[Eubacterium] nodatum group	Agathobacter	Anaerostipes	Blautia	Butyrivibrio	CAG-56	Coprococcus 1	Coprococcus 2	Coprococcus 3	Dorea	Eisenbergiella	Fusicatenibacter	GCA-900066575	GCA-900066755	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae FCS020 group	Lachnospiraceae ND3007 group	Lachnospiraceae UCG-001	Lachnospiraceae UCG-003	Lachnospiraceae UCG-004	Lachnospiraceae UCG-008	Lachnospiraceae UCG-010	Lactonifactor	Moryella	Oribacterium	Roseburia	Sellimonas	Stomatobaculum	Tyzzerella	Tyzzerella 3	Tyzzerella 4	UC5-1-2E3	[Bacteroides] pectinophilus group	[Eubacterium] eligens group	[Eubacterium] fissicatena group	[Eubacterium] hallii group	[Eubacterium] ruminantium group	[Eubacterium] ventriosum group	[Eubacterium] xylanophilum group	[Ruminococcus] gauvreauii group	[Ruminococcus] gnavus group	[Ruminococcus] torques group	Peptococcus	Clostridioides	Criibacterium bergeronii	Paeniclostridium	Peptostreptococcus	Romboutsia	Terrisporobacter	Acetanaerobacterium	Anaerofilum	Anaerotruncus	Angelakisella	Butyricicoccus	Candidatus Soleaferrea	Caproiciproducens	DTU089	Faecalibacterium	Flavonifractor	Fournierella	GCA-900066225	Harryflintia	Hydrogenoanaerobacterium	Intestinimonas	Negativibacillus	Oscillibacter	Oscillospira	Ruminiclostridium	Ruminiclostridium 1	Ruminiclostridium 5	Ruminiclostridium 6	Ruminiclostridium 9	Ruminococcaceae NK4A214 group	Ruminococcaceae UCG-002	Ruminococcaceae UCG-003	Ruminococcaceae UCG-005	Ruminococcaceae UCG-009	Ruminococcaceae UCG-010	Ruminococcaceae UCG-013	Ruminococcaceae UCG-014	Ruminococcus 1	Ruminococcus 2	Subdoligranulum	UBA1819	[Eubacterium] coprostanoligenes group	Asteroleplasma	Catenibacterium	Coprobacillus	Dielma	Erysipelatoclostridium	Erysipelotrichaceae UCG-003	Faecalitalea	Holdemanella	Holdemania	Merdibacter	Solobacterium	Turicibacter	[Clostridium] innocuum group	Acidaminococcus	Phascolarctobacterium	Succiniclasticum	Allisonella	Anaeroglobus	Dialister	Megamonas	Megasphaera	Mitsuokella	Negativicoccus	Selenomonas 3	Selenomonas 4	Veillonella	Fusobacterium	Leptotrichia	Victivallis	Bacteroidales bacterium 55_9	Parcubacteria group bacterium CG1_02_50_68	Candidatus Saccharibacteria oral taxon TM7x	TM7 bacterium human oral taxon HOT-869	TM7 phylum sp. canine oral taxon 308	TM7 phylum sp. oral clone DR034	TM7 phylum sp. oral clone FR058	Telmatocola	Brevundimonas	Azospirillum sp. 47_25	gut metagenome	Sphingomonas	Bilophila	Desulfovibrio	Mailhella	Massilia	Parasutterella	Sutterella	Eikenella	Neisseria	Cardiobacterium	Dickeya	Enterobacter	Escherichia-Shigella	Actinobacillus	Haemophilus	Acinetobacter	Pseudomonas	Brachyspira	Pyramidobacter	Synergistes	Akkermansia
SRR7182177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211949815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006581654	0	0	0	0.03342246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002365282	0.002776635	0	0	0	0	0	0	0	0	0	0	0	0	0.006273139	0.013060469	0	0	0	0	0.013986014	0	0	0	0	0	0.008946935	0	0	0.010078157	0	0	0	0	0.037227478	0	0	0	0	0	0	0	0.008329905	0	0	0	0	0	0	0	0	0	0	0	0.004010695	0	0.00185109	0	0.040004114	0.011209379	0.001542575	0	0	0	0.003907857	0	0	0.00802139	0	0	0	0	0.002879473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001131222	0	0	0.000719868	0	0	0	0	0	0	0	0.015322912	0	0	0	0	0	0	0.016762649	0	0	0	0	0.503393665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00370218	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR7182178	0	0	0.005065856	0	0	0	0	0	0	0	0	0	0	0	0.150594087	0	0	0	0.000828958	0	0	0	0	0	0.005710601	0	0.000644745	0	0.045224279	0	0	0	0.004881643	0	0	0.006355347	0	0	0	0	0	0	0	0	0	0	0.00967118	0	0	0	0.00469743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156581	0	0	0	0	0	0	0	0	0	0.013539652	0.014829142	0	0	0.009026435	0	0.014460717	0	0.008750115	0	0	0	0.018052869	0	0	0.001289491	0	0	0	0	0.00939486	0	0	0.005157963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038039974	0	0	0	0	0	0.001105278	0	0	0	0	0	0	0	0.005710601	0	0	0	0	0	0	0	0	0.004329004	0.00626324	0	0	0.00313162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015197568	0	0.000368426	0	0.010776458	0	0.029566179	0	0	0.001934236	0	0.28534586	0.005526389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001289491	0	0	0	0	0.008658009	0	0.000276319	0	0	0	0	0	0	0	0	0	0	0	0
SRR7182179	0	0	0.003224073	0.003940534	0	0	0	0.000537346	0	0	0	0	0	0	0.195414652	0	0	0	0.00259717	0	0	0	0	0	0.006985492	0	0	0.025882142	0	0.006089916	0	0	0	0	0	0.038509762	0	0.001253806	0	0	0	0	0.001074691	0	0	0	0	0	0.003224073	0	0.012538062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000895576	0	0	0	0	0	0.004925667	0	0	0	0	0	0.006179473	0.018359305	0	0	0	0	0	0	0	0.006358589	0	0	0	0.053555436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024270106	0	0	0	0	0	0	0	0	0	0.009224431	0	0.007701952	0	0.001432921	0	0.038420204	0.012000716	0	0	0	0	0	0	0.028121082	0	0	0	0	0	0.025434354	0	0.016120365	0.011373813	0	0	0	0	0	0	0	0	0.009224431	0.005821243	0	0	0	0	0.000716461	0	0	0.007075049	0	0	0	0	0	0	0	0	0	0	0	0.009940892	0.023016299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009224431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR7182180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.562621869	0	0	0	0.002849858	0.01439928	0	0	0	0	0	0	0	0	0	0	0	0	0.015299235	0	0	0.009749513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030298485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001349933	0.001649918	0	0	0	0	0	0.033898305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01079946	0	0	0	0	0	0	0	0	0.00059997	0	0	0	0.000299985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005849708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173241338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008099595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR7182181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.369003912	0	0.015407764	0.008305748	0	0.003250075	0	0	0	0	0	0	0	0	0	0.037315679	0.021486608	0	0.00704183	0	0	0.049172435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002407463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001444478	0.002347277	0.000662052	0	0	0.001865784	0	0	0	0	0.003009329	0.002888956	0	0	0	0.045801986	0.013060488	0	0	0	0	0	0	0	0	0	0	0.014504965	0	0	0.002166717	0	0	0	0.011375263	0	0	0	0	0	0	0	0	0.008004815	0	0	0	0	0	0	0	0	0	0	0.000722239	0.000782426	0	0	0	0.139091183	0	0	0	0	0	0	0.000601866	0.017694854	0.002588023	0	0	0	0	0.009930785	0	0.005236232	0.005476979	0	0	0	0.008486308	0	0	0.008907614	0.035630454	0	0	0	0	0	0	0	0.001625038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007523322	0	0.001745411	0	0	0	0.006921457	0.00668071	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR7182182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618360718	0	0	0	0	0.004489874	0	0	0	0	0	0	0	0	0	0.032766527	0	0	0.00372564	0	0	0.006495988	0	0	0	0.001815055	0	0	0.000764234	0.000573175	0	0	0	0	0	0	0.006304929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008024455	0.009361865	0	0	0.004489874	0	0	0	0.009743982	0	0	0	0	0	0	0.006304929	0.014711502	0	0	0	0	0.008119985	0	0	0	0	0	0.028181123	0	0	0	0	0	0	0	0.014998089	0	0	0	0	0	0	0.009648452	0	0	0	0	0	0	0	0	0	0	0	0	0.005636225	0	0	0	0.033339702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001146351	0	0	0	0.002006114	0	0	0	0	0	0	0	0.018055025	0	0	0	0	0	0	0.006687046	0	0	0	0	0.094382881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005636225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR7182183	0	0	0.004243746	0	0	0	0	0.000836795	0	8.97E-05	0	0	0	0	0.58175189	0	0.010340396	0.003406951	0	0.006275963	0	0	0	0.001195422	0	0.008397836	5.98E-05	0	0	0	0	0	0.048862855	0	0	0.034009743	0	0	0	0	0	0	0	0	0	0	0	0.000418398	0	0	0.001643705	0	0	0	0	0	0	0	0	0.000179313	0.000179313	0	0	0.000149428	0	0	0	0	0.010280625	0.008069095	0.003705807	0	0	0	0	0	0.000926452	0.001016108	0.001972446	0	0	0	0	0.00609665	0.015480709	0	0	0.00140462	0	0.003137982	0	0	0	0	0	0	0	0	0.003377066	0	0	0	0	0.041779983	0	5.98E-05	0	0.003197753	0	0	0	0.002002331	0	0	0	0	0	0	0	0.000209199	0	0	0	0	0	0.002629927	0	0.037924748	0.003227638	0	0	0	0	0	0	0.005887451	0	0	0	0	0	0	0	0.003855234	0	0.000627596	0.000777024	0	0.004213861	0.002839126	0	0.007292071	0.010310511	0.003586265	0.001613819	0	0	0	0	0	0.005528825	0	0	0	0	0	0	0	0	0.003317295	0	0	0	0.024087744	0	0	0	0	0	0	0.001763247	0	0	0	0	0	0.000508054	0	0	0	0	0	0	0	0	0	0.004960999	0	0	0	0.03054302	0.0072323	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002779355
SRR7182184	0	0	0.003549733	0	0	0	0.001427212	0	0	0.000329357	0	0	0	0	0.33191832	0	0	0	0	0	0	0	0	0.00296421	0	0	0.000329357	0	0	0	0	0	0	0	0	0.00395228	0	0	0	0	0	0	0.001683378	0	0	0	0.014052551	0	0	0	0.007319037	0	0	0	0.001719974	0	0	0	0	0.003659518	0.000951475	0	0	0	0	0	0	0	0.020054161	0	0.000841689	0	0	0	0	0	0	0	0.001610188	0	0	0	0.000805094	0	0.008856035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001171046	0	0	0	0	0	0	0	0	0	0.017968235	0	0	0	0.000256166	0	0	0	0.001354022	0	0	0	0	0.001024665	0	0.000475737	0	0.001610188	0.002232306	0	0	0	0	0	0	0	0	0	0	0	0	0.001427212	0	0	0	0	0	0	0.003732709	0	0	0.005379492	0	0.005123326	0	0	0	0	0	0.000329357	0	0	0	0	0	0	0	0.003147186	0.025214082	0	0	0	0.002817829	0.009441557	0	0.003330162	0	0	0	0	0.04171851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.32E-05	0	0	0	0	0.000585523	0	0	0	0	0	0	0.000182976	0	0	0	0	0	0	0	0
SRR7182185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60239243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01981789	0	0	0	0.005534726	0.008212819	0	0.005534726	0	0	0	0.036957686	0	0	0	0.019460811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022853062	0.007320121	0	0	0	0	0	0.010712373	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014818782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002499554	0.020710587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034458132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00374933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021067666	0	0	0	0	0.026780932	0.062488841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01178361	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR7182186	0	0	0	0	0	0	0	0.003647447	0	0	0.002148496	0	0	0	0.288198261	0	0.016088738	0.004396922	0.007694614	0.005346258	0	0	0	0	0	0	0	0	0	0.000549615	0	0	0.067702608	0	0	0.02008594	0	0	0	0	0	0	0.001998601	0	0	0	0	0	0	0	0.008943739	0.00049965	0	0.001848706	0	0	0	0	0	0	0	0	0	0	0.005246328	0	0	0	0	0.009193565	0.022334366	0	0	0.001598881	0	0	0.006345558	0	0.004646747	0	0.000649545	0	0	0.018487059	0.003397622	0	0.003097832	0.003697412	0	0	0	0.003497552	0	0.000749475	0	0.007244929	0	0	0	0.002498251	0.005446188	0	0	0	0	0.005246328	0	0	0.005346258	0.002698111	0	0.016388528	0	0	0	0	0	0	0	0	0	0.00029979	0.001049266	0.012241431	0	0.004746677	0.002398321	0.034325972	0.004946537	0	0	0	0	0	0	0.002448286	0	0.002148496	0	0.004596782	0.003947237	0.003497552	0.004446887	0.009293495	0	0	0	0.00019986	0.013090836	0	0.004047167	0.024582792	0.119766164	0.007144999	0.012591186	0	0	0	0	0	0	0	0	0	0	0.000549615	0	0	0.006195663	0	0	0	0	0.043969222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00069951	0.004346957	0.003497552	0	0	0.005196363	0.004147097	0.004596782	0.004596782	0	0	0.001349056	0.002098531	0	0	0	0	0	0	0	0	0.000149895	0	0	0	0	0	0.010292795
SRR7182187	0	0	0.007290401	0	0	0	0	0.001746659	0.00045565	0	0	0	0	0	0.267352673	0	0.002544046	0.006265188	0.006530984	0.025972053	0.003797084	0	0	0	0.013403706	0	0	0	0	0	0	0.00542983	0.058664945	0	0	0.005505772	0	0	0	0	0	0	0.000797388	0.0009113	0	0	0	0	0	0	0.005733597	0	0	0.034287667	0.003721142	0	0	0	0.002088396	0	0	0	0	0	0.000341738	0	0	0	0.005391859	0.005771567	0.004442588	0	0	0.001025213	0.00318955	0.003075638	0	0	0.002088396	0	0	0	0	0	0	0	0.000949271	0	0	0	0	0	0	0	0	0	0	0	0.001594775	0	0	0.001177096	0	0.000113913	0	0.001253038	0	0.001177096	0	0	0	0.000835358	0.002544046	0	0	0	0	0	0	0	0	0.000721446	0.001442892	0.002506075	0	0	0.0009113	0.00949271	0.000949271	0.001253038	0	0.000379708	0	0.001670717	0	0.009834447	0	0.002657959	0	0	0.003531288	0.007290401	0.010669806	0.017276731	0.001025213	0.005619684	0.000759417	0.007556197	0.008733293	0.003835055	0.005999392	0.2151048	0.029389429	0.002088396	0.016669198	0	0	0	0	0	0.001442892	0	0	0	0	0	0.010517922	0	0.005695626	0.002657959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009113	0	0	0	0	0	0	0.000341738	0	0.0027339	0	0	0.00406288	0.003569259	0	0	0	0	0	0	0	0	0	0	0	0	0.000189854	0
SRR7182188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027904093	0	0	0	0.014055395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003100455	0	0	0	0	0	0	0	0	0.014675486	0	0	0	0	0	0	0.080198429	0	0	0	0	0.502687061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002893758	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR7182189	0	0	0.002561663	0	0	0.009148796	0.004318232	0	0	0	0.000658713	0	0.001171046	0	0.068213423	0	0.008856035	0.006074801	0	0	0	0	0.008782844	0	0.011783649	0.003439947	0	0	0.011344507	0.374881066	0	0	0.022981776	0	0	0.018956305	0	0	0	0	0	0	0.005123326	0	0	0	0	0	0	0	0	0	0	0.007538608	0.013174266	0	0	0	0	0	0	0	0	0	0	0.004245041	0	0	0	0	0.002342092	0.000658713	0	0	0	0.012076411	0.004903755	0	0	0	0	0.001829759	0	0.010758984	0	0	0	0	0	0	0.000731904	0	0	0	0	0.003659518	0.005635658	0	0	0	0	0	0	0	0	0.002122521	0	0	0	0	0	0.009734319	0.013027886	0	0	0	0	0.0098807	0	0.000731904	0	0	0.002781234	0.01580912	0	0	0.011564078	0.038498134	0	0.000805094	0	0	0	0.006660324	0	0.005416087	0	0.001097856	0	0.025689819	0	0.007245846	0	0.007758179	0	0	0.001390617	0.000365952	0	0.022835395	0.005123326	0.001829759	0.021298397	0.004903755	0.019468638	0	0.007245846	0	0	0	0	0	0	0	0	0	0.012076411	0	0.013247457	0	0	0	0	0.007465418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003732709	0	0	0	0.000512333	0	0	0	0	0	0	0.001171046	0.001610188	0	0.000292761	0	0	0	0	0	0	0	0	0	0	0	0
SRR7182190	0	0	0	0	0	0	0	0.00161696	0	0	0	0	0	0	0.507725476	0	0	0	0	0	0	0	0	0.028745958	0	0	0	0	0	0	0	0	0.015630614	0	0	0.031261229	0	0	0	0	0.005928854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004491556	0.024613726	0	0.023356091	0.019403521	0	0	0.00646784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008264463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002694934	0	0	0	0.003054258	0	0	0	0	0.002515271	0	0	0	0	0.003054258	0.017606899	0.018325548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015630614	0	0	0	0.008264463	0	0	0	0.003772907	0.00880345	0.021379806	0	0	0	0	0	0	0	0	0	0	0	0.008983112	0	0	0	0	0	0	0	0.055874955	0	0	0	0	0	0	0	0.042759612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002335609	0	0	0	0.001796622	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR7182191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.688884928	0	0.002495099	0.006831818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040040397	0	0	0.024416325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009802174	0	0	0	0	0	0	0	0	0	0	0.000772293	0	0	0	0	0.000118814	0.002138656	0	0	0.000891107	0	0.018237985	0	0.005227826	0	0	0	0	0	0.010455653	0	0	0	0	0	0	0	0.00701004	0	0.004455534	0	0	0	0	0	0	0	0	0	0	0.000950514	0	0	0.003148577	0	0	0.001782214	0.007188261	0	0	0	0	0	0	0	0.000237628	0	0	0.001603992	0	0	0	0	0.011109131	0.007366483	0	0.001663399	0	0.001009921	0.006415969	0	0.017346878	0	0	0	0.001425771	0.008673439	0.002613913	0	0	0	0	0	0	0	0	0.004039684	0.002554506	0.026852017	0.008673439	0.00267332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005168419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003861463	0	0	0	0	0.001485178	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001366364
SRR7182192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017164654	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005721551	0	0	0	0.149396058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01525747	0	0	0	0	0	0	0.006357279	0	0	0	0	0	0.007628735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055944056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002542912	0.0273363	0.017800381	0	0	0	0	0	0	0	0	0	0	0.147488875	0	0	0	0	0	0	0	0	0.012714558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.430387794
SRR7182193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.607846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002769231	0	0	0	0.012923077	0	0	0	0	0	0	0.004307692	0	0	0	0.027384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016461538	0.001230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070153846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010461538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030615385	0	0	0	0	0	0.019230769	0	0	0	0	0.140153846	0.012923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024153846	0	0	0	0	0	0	0	0.003076923	0	0	0	0	0	0
SRR7182194	0	0	0	0	0.000258251	0	0	0	0	0	0	0	0.000878054	0	0.19766541	0	0.010226744	0	0	0.001549507	0	0	0	0	0	0	0	0	0	0	0	0	0.081400754	0	0	0.017302825	0	0	0	0	0	0	0.005268323	0	0	0	0.001084655	0	0	0	0.008418987	0	0	0	0.003099013	0	0	0	0	0	0	0	0	0	0	0	0	0.000309901	0	0.007334332	0.007850834	0	0.00470017	0	0.003873767	0	0	0	0.00454522	0	0	0	0	0.010949848	0.008625588	0.001239605	0	0.003925417	0	0.002066009	0	0	0	0	0	0	0	0	0	0.004080368	0	0	0	0	0.003563866	0.002892413	0	0.005474924	0.004080368	0.002066009	0	0	0	0	0	0	0	0	0	0	0.001291256	0	0.00227261	0.011672951	0	0.003873767	0	0.01601157	0.00232426	0.00237591	0	0	0	0.011827901	0	0.004286969	0	0	0	0.001704457	0.00232426	0.008160735	0.005629874	0.008987139	0.001394556	0.003099013	0	0	0.008005785	0.006559579	0.00454522	0.022157946	0.032591292	0.00464852	0.057228449	0	0	0	0	0	0.002634161	0	0	0	0	0	0.003253964	0	0	0.002944063	0	0.003925417	0	0.027736171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002014359	0.000826404	0	0	0.000671453	0	0	0.00459687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001962709	0	0.004028718
